"","...1","date","station_name","transmitter_id","detected_by","n","receiver","latitude","longitude","street name","type","rkm"
"1074",1074,2021-11-07,15,48469,"stationary_receiver",758,"receiver",43.724949,-97.964255,"old mill rd",NA,232
"1075",1075,2021-11-07,15,48725,"stationary_receiver",817,"receiver",43.724949,-97.964255,"old mill rd",NA,232
"1076",1076,2021-11-07,16,48491,"stationary_receiver",3,"receiver",43.760925,-97.988167,"E 54th st","Vr2W",238.2
"1077",1077,2021-11-08,1,48474,"stationary_receiver",1241,"receiver",42.880131,-97.279514,"hwy 50","Vr2W",1.4
"1078",1078,2021-11-08,1,48476,"stationary_receiver",1344,"receiver",42.880131,-97.279514,"hwy 50","Vr2W",1.4
"1079",1079,2021-11-08,1,48484,"stationary_receiver",274,"receiver",42.880131,-97.279514,"hwy 50","Vr2W",1.4
"1080",1080,2021-11-08,4,48468,"stationary_receiver",1134,"receiver",43.082163,-97.432553,"297th st","Vr2W",79.3
"1081",1081,2021-11-08,15,48458,"stationary_receiver",1438,"receiver",43.724949,-97.964255,"old mill rd",NA,232
"1082",1082,2021-11-08,15,48460,"stationary_receiver",1445,"receiver",43.724949,-97.964255,"old mill rd",NA,232
"1083",1083,2021-11-08,15,48469,"stationary_receiver",230,"receiver",43.724949,-97.964255,"old mill rd",NA,232
"1084",1084,2021-11-08,15,48725,"stationary_receiver",290,"receiver",43.724949,-97.964255,"old mill rd",NA,232
"1085",1085,2021-11-08,16,48456,"stationary_receiver",181,"receiver",43.760925,-97.988167,"E 54th st","Vr2W",238.2
"1086",1086,2021-11-09,1,48474,"stationary_receiver",1297,"receiver",42.880131,-97.279514,"hwy 50","Vr2W",1.4
"1087",1087,2021-11-09,1,48476,"stationary_receiver",1393,"receiver",42.880131,-97.279514,"hwy 50","Vr2W",1.4
"1088",1088,2021-11-09,1,48484,"stationary_receiver",523,"receiver",42.880131,-97.279514,"hwy 50","Vr2W",1.4
"1089",1089,2021-11-09,4,48468,"stationary_receiver",1660,"receiver",43.082163,-97.432553,"297th st","Vr2W",79.3
"1090",1090,2021-11-09,4,48478,"stationary_receiver",909,"receiver",43.082163,-97.432553,"297th st","Vr2W",79.3
"1091",1091,2021-11-09,15,48458,"stationary_receiver",1441,"receiver",43.724949,-97.964255,"old mill rd",NA,232
"1092",1092,2021-11-09,15,48460,"stationary_receiver",199,"receiver",43.724949,-97.964255,"old mill rd",NA,232
"1093",1093,2021-11-09,15,48469,"stationary_receiver",1296,"receiver",43.724949,-97.964255,"old mill rd",NA,232
"1094",1094,2021-11-09,16,48491,"stationary_receiver",341,"receiver",43.760925,-97.988167,"E 54th st","Vr2W",238.2
"1095",1095,2021-11-09,16,48728,"stationary_receiver",459,"receiver",43.760925,-97.988167,"E 54th st","Vr2W",238.2
"1096",1096,2021-11-10,1,48474,"stationary_receiver",1269,"receiver",42.880131,-97.279514,"hwy 50","Vr2W",1.4
"1097",1097,2021-11-10,1,48476,"stationary_receiver",1583,"receiver",42.880131,-97.279514,"hwy 50","Vr2W",1.4
"1098",1098,2021-11-10,1,48484,"stationary_receiver",17,"receiver",42.880131,-97.279514,"hwy 50","Vr2W",1.4
"1099",1099,2021-11-10,4,48468,"stationary_receiver",1315,"receiver",43.082163,-97.432553,"297th st","Vr2W",79.3
"1100",1100,2021-11-10,4,48478,"stationary_receiver",222,"receiver",43.082163,-97.432553,"297th st","Vr2W",79.3
"1101",1101,2021-11-10,15,48458,"stationary_receiver",1520,"receiver",43.724949,-97.964255,"old mill rd",NA,232
"1102",1102,2021-11-10,15,48469,"stationary_receiver",148,"receiver",43.724949,-97.964255,"old mill rd",NA,232
"1103",1103,2021-11-10,15,48491,"stationary_receiver",1416,"receiver",43.724949,-97.964255,"old mill rd",NA,232
"1104",1104,2021-11-11,1,48474,"stationary_receiver",1342,"receiver",42.880131,-97.279514,"hwy 50","Vr2W",1.4
"1105",1105,2021-11-11,1,48476,"stationary_receiver",1461,"receiver",42.880131,-97.279514,"hwy 50","Vr2W",1.4
"1106",1106,2021-11-11,1,48484,"stationary_receiver",174,"receiver",42.880131,-97.279514,"hwy 50","Vr2W",1.4
"1107",1107,2021-11-11,4,48468,"stationary_receiver",1061,"receiver",43.082163,-97.432553,"297th st","Vr2W",79.3
"1108",1108,2021-11-11,15,48457,"stationary_receiver",16,"receiver",43.724949,-97.964255,"old mill rd",NA,232
"1109",1109,2021-11-11,15,48458,"stationary_receiver",1384,"receiver",43.724949,-97.964255,"old mill rd",NA,232
"1110",1110,2021-11-11,15,48460,"stationary_receiver",422,"receiver",43.724949,-97.964255,"old mill rd",NA,232
"1111",1111,2021-11-11,15,48469,"stationary_receiver",1115,"receiver",43.724949,-97.964255,"old mill rd",NA,232
"1112",1112,2021-11-11,15,48491,"stationary_receiver",644,"receiver",43.724949,-97.964255,"old mill rd",NA,232
"1113",1113,2021-11-11,15,48725,"stationary_receiver",92,"receiver",43.724949,-97.964255,"old mill rd",NA,232
"1114",1114,2021-11-11,15,48727,"stationary_receiver",68,"receiver",43.724949,-97.964255,"old mill rd",NA,232
"1115",1115,2021-11-11,16,48456,"stationary_receiver",1078,"receiver",43.760925,-97.988167,"E 54th st","Vr2W",238.2
"1116",1116,2021-11-11,16,48728,"stationary_receiver",253,"receiver",43.760925,-97.988167,"E 54th st","Vr2W",238.2
"1117",1117,2021-11-11,16,48730,"stationary_receiver",775,"receiver",43.760925,-97.988167,"E 54th st","Vr2W",238.2
"1118",1118,2021-11-12,1,48474,"stationary_receiver",1226,"receiver",42.880131,-97.279514,"hwy 50","Vr2W",1.4
"1119",1119,2021-11-12,1,48476,"stationary_receiver",1501,"receiver",42.880131,-97.279514,"hwy 50","Vr2W",1.4
"1120",1120,2021-11-12,1,48484,"stationary_receiver",75,"receiver",42.880131,-97.279514,"hwy 50","Vr2W",1.4
"1121",1121,2021-11-12,4,48468,"stationary_receiver",1541,"receiver",43.082163,-97.432553,"297th st","Vr2W",79.3
"1122",1122,2021-11-12,15,48457,"stationary_receiver",574,"receiver",43.724949,-97.964255,"old mill rd",NA,232
"1123",1123,2021-11-12,15,48458,"stationary_receiver",61,"receiver",43.724949,-97.964255,"old mill rd",NA,232
"1124",1124,2021-11-12,15,48460,"stationary_receiver",946,"receiver",43.724949,-97.964255,"old mill rd",NA,232
"1125",1125,2021-11-12,15,48469,"stationary_receiver",1107,"receiver",43.724949,-97.964255,"old mill rd",NA,232
"1126",1126,2021-11-12,15,48491,"stationary_receiver",790,"receiver",43.724949,-97.964255,"old mill rd",NA,232
"1127",1127,2021-11-12,15,48725,"stationary_receiver",703,"receiver",43.724949,-97.964255,"old mill rd",NA,232
"1128",1128,2021-11-12,15,48727,"stationary_receiver",719,"receiver",43.724949,-97.964255,"old mill rd",NA,232
"1129",1129,2021-11-12,15,48731,"stationary_receiver",377,"receiver",43.724949,-97.964255,"old mill rd",NA,232
"1130",1130,2021-11-12,15,48733,"stationary_receiver",215,"receiver",43.724949,-97.964255,"old mill rd",NA,232
"1131",1131,2021-11-12,16,48456,"stationary_receiver",1274,"receiver",43.760925,-97.988167,"E 54th st","Vr2W",238.2
"1132",1132,2021-11-12,16,48728,"stationary_receiver",1318,"receiver",43.760925,-97.988167,"E 54th st","Vr2W",238.2
"1133",1133,2021-11-12,16,48730,"stationary_receiver",1205,"receiver",43.760925,-97.988167,"E 54th st","Vr2W",238.2
"1134",1134,2021-11-13,1,48474,"stationary_receiver",1330,"receiver",42.880131,-97.279514,"hwy 50","Vr2W",1.4
"1135",1135,2021-11-13,1,48476,"stationary_receiver",1538,"receiver",42.880131,-97.279514,"hwy 50","Vr2W",1.4
"1136",1136,2021-11-13,1,48484,"stationary_receiver",61,"receiver",42.880131,-97.279514,"hwy 50","Vr2W",1.4
"1137",1137,2021-11-13,4,48468,"stationary_receiver",1755,"receiver",43.082163,-97.432553,"297th st","Vr2W",79.3
"1138",1138,2021-11-13,15,48457,"stationary_receiver",647,"receiver",43.724949,-97.964255,"old mill rd",NA,232
"1139",1139,2021-11-13,15,48458,"stationary_receiver",1123,"receiver",43.724949,-97.964255,"old mill rd",NA,232
"1140",1140,2021-11-13,15,48460,"stationary_receiver",792,"receiver",43.724949,-97.964255,"old mill rd",NA,232
"1141",1141,2021-11-13,15,48469,"stationary_receiver",1194,"receiver",43.724949,-97.964255,"old mill rd",NA,232
"1142",1142,2021-11-13,15,48491,"stationary_receiver",145,"receiver",43.724949,-97.964255,"old mill rd",NA,232
"1143",1143,2021-11-13,15,48727,"stationary_receiver",129,"receiver",43.724949,-97.964255,"old mill rd",NA,232
"1144",1144,2021-11-13,15,48731,"stationary_receiver",544,"receiver",43.724949,-97.964255,"old mill rd",NA,232
"1145",1145,2021-11-13,15,48733,"stationary_receiver",112,"receiver",43.724949,-97.964255,"old mill rd",NA,232
"1146",1146,2021-11-13,16,48728,"stationary_receiver",1018,"receiver",43.760925,-97.988167,"E 54th st","Vr2W",238.2
"1147",1147,2021-11-14,1,48474,"stationary_receiver",1478,"receiver",42.880131,-97.279514,"hwy 50","Vr2W",1.4
"1148",1148,2021-11-14,1,48476,"stationary_receiver",1531,"receiver",42.880131,-97.279514,"hwy 50","Vr2W",1.4
"1149",1149,2021-11-14,1,48484,"stationary_receiver",175,"receiver",42.880131,-97.279514,"hwy 50","Vr2W",1.4
"1150",1150,2021-11-14,4,48468,"stationary_receiver",1783,"receiver",43.082163,-97.432553,"297th st","Vr2W",79.3
"1151",1151,2021-11-14,15,48458,"stationary_receiver",1434,"receiver",43.724949,-97.964255,"old mill rd",NA,232
"1152",1152,2021-11-14,15,48460,"stationary_receiver",986,"receiver",43.724949,-97.964255,"old mill rd",NA,232
"1153",1153,2021-11-14,15,48469,"stationary_receiver",1311,"receiver",43.724949,-97.964255,"old mill rd",NA,232
"1154",1154,2021-11-15,1,48474,"stationary_receiver",1438,"receiver",42.880131,-97.279514,"hwy 50","Vr2W",1.4
"1155",1155,2021-11-15,1,48476,"stationary_receiver",1496,"receiver",42.880131,-97.279514,"hwy 50","Vr2W",1.4
"1156",1156,2021-11-15,1,48484,"stationary_receiver",408,"receiver",42.880131,-97.279514,"hwy 50","Vr2W",1.4
"1157",1157,2021-11-15,4,48468,"stationary_receiver",1787,"receiver",43.082163,-97.432553,"297th st","Vr2W",79.3
"1158",1158,2021-11-15,15,48457,"stationary_receiver",489,"receiver",43.724949,-97.964255,"old mill rd",NA,232
"1159",1159,2021-11-15,15,48458,"stationary_receiver",1329,"receiver",43.724949,-97.964255,"old mill rd",NA,232
"1160",1160,2021-11-15,15,48460,"stationary_receiver",1286,"receiver",43.724949,-97.964255,"old mill rd",NA,232
"1161",1161,2021-11-15,15,48469,"stationary_receiver",1404,"receiver",43.724949,-97.964255,"old mill rd",NA,232
"1162",1162,2021-11-15,15,48491,"stationary_receiver",31,"receiver",43.724949,-97.964255,"old mill rd",NA,232
"1163",1163,2021-11-16,1,48474,"stationary_receiver",1521,"receiver",42.880131,-97.279514,"hwy 50","Vr2W",1.4
"1164",1164,2021-11-16,1,48476,"stationary_receiver",1556,"receiver",42.880131,-97.279514,"hwy 50","Vr2W",1.4
"1165",1165,2021-11-16,4,48468,"stationary_receiver",1804,"receiver",43.082163,-97.432553,"297th st","Vr2W",79.3
"1166",1166,2021-11-16,15,48457,"stationary_receiver",1252,"receiver",43.724949,-97.964255,"old mill rd",NA,232
"1167",1167,2021-11-16,15,48458,"stationary_receiver",1208,"receiver",43.724949,-97.964255,"old mill rd",NA,232
"1168",1168,2021-11-16,15,48460,"stationary_receiver",1090,"receiver",43.724949,-97.964255,"old mill rd",NA,232
"1169",1169,2021-11-16,15,48469,"stationary_receiver",1076,"receiver",43.724949,-97.964255,"old mill rd",NA,232
"1170",1170,2021-11-16,16,48466,"stationary_receiver",4,"receiver",43.760925,-97.988167,"E 54th st","Vr2W",238.2
"1171",1171,2021-11-17,1,48474,"stationary_receiver",1516,"receiver",42.880131,-97.279514,"hwy 50","Vr2W",1.4
"1172",1172,2021-11-17,1,48476,"stationary_receiver",1565,"receiver",42.880131,-97.279514,"hwy 50","Vr2W",1.4
"1173",1173,2021-11-17,4,48468,"stationary_receiver",1762,"receiver",43.082163,-97.432553,"297th st","Vr2W",79.3
"1174",1174,2021-11-17,15,48457,"stationary_receiver",1230,"receiver",43.724949,-97.964255,"old mill rd",NA,232
"1175",1175,2021-11-17,15,48458,"stationary_receiver",1229,"receiver",43.724949,-97.964255,"old mill rd",NA,232
"1176",1176,2021-11-17,15,48460,"stationary_receiver",935,"receiver",43.724949,-97.964255,"old mill rd",NA,232
"1177",1177,2021-11-17,15,48469,"stationary_receiver",742,"receiver",43.724949,-97.964255,"old mill rd",NA,232
"1178",1178,2021-11-17,15,48491,"stationary_receiver",276,"receiver",43.724949,-97.964255,"old mill rd",NA,232
"1179",1179,2021-11-18,1,48474,"stationary_receiver",1402,"receiver",42.880131,-97.279514,"hwy 50","Vr2W",1.4
"1180",1180,2021-11-18,1,48476,"stationary_receiver",1526,"receiver",42.880131,-97.279514,"hwy 50","Vr2W",1.4
"1181",1181,2021-11-18,1,48484,"stationary_receiver",122,"receiver",42.880131,-97.279514,"hwy 50","Vr2W",1.4
"1182",1182,2021-11-18,4,48468,"stationary_receiver",1777,"receiver",43.082163,-97.432553,"297th st","Vr2W",79.3
"1183",1183,2021-11-18,15,48457,"stationary_receiver",1011,"receiver",43.724949,-97.964255,"old mill rd",NA,232
"1184",1184,2021-11-18,15,48458,"stationary_receiver",1122,"receiver",43.724949,-97.964255,"old mill rd",NA,232
"1185",1185,2021-11-18,15,48460,"stationary_receiver",698,"receiver",43.724949,-97.964255,"old mill rd",NA,232
"1186",1186,2021-11-18,15,48469,"stationary_receiver",708,"receiver",43.724949,-97.964255,"old mill rd",NA,232
"1187",1187,2021-11-18,15,48491,"stationary_receiver",1003,"receiver",43.724949,-97.964255,"old mill rd",NA,232
"1188",1188,2021-11-18,15,48725,"stationary_receiver",437,"receiver",43.724949,-97.964255,"old mill rd",NA,232
"1189",1189,2021-11-18,15,48727,"stationary_receiver",473,"receiver",43.724949,-97.964255,"old mill rd",NA,232
"1190",1190,2021-11-18,16,48456,"stationary_receiver",1261,"receiver",43.760925,-97.988167,"E 54th st","Vr2W",238.2
"1191",1191,2021-11-18,16,48466,"stationary_receiver",95,"receiver",43.760925,-97.988167,"E 54th st","Vr2W",238.2
"1192",1192,2021-11-19,1,48474,"stationary_receiver",1230,"receiver",42.880131,-97.279514,"hwy 50","Vr2W",1.4
"1193",1193,2021-11-19,1,48476,"stationary_receiver",1487,"receiver",42.880131,-97.279514,"hwy 50","Vr2W",1.4
"1194",1194,2021-11-19,1,48484,"stationary_receiver",413,"receiver",42.880131,-97.279514,"hwy 50","Vr2W",1.4
"1195",1195,2021-11-19,4,48468,"stationary_receiver",1557,"receiver",43.082163,-97.432553,"297th st","Vr2W",79.3
"1196",1196,2021-11-19,15,48457,"stationary_receiver",1020,"receiver",43.724949,-97.964255,"old mill rd",NA,232
"1197",1197,2021-11-19,15,48458,"stationary_receiver",956,"receiver",43.724949,-97.964255,"old mill rd",NA,232
"1198",1198,2021-11-19,15,48460,"stationary_receiver",632,"receiver",43.724949,-97.964255,"old mill rd",NA,232
"1199",1199,2021-11-19,15,48469,"stationary_receiver",755,"receiver",43.724949,-97.964255,"old mill rd",NA,232
"1200",1200,2021-11-19,15,48491,"stationary_receiver",858,"receiver",43.724949,-97.964255,"old mill rd",NA,232
"1201",1201,2021-11-19,15,48725,"stationary_receiver",945,"receiver",43.724949,-97.964255,"old mill rd",NA,232
"1202",1202,2021-11-19,16,48456,"stationary_receiver",1305,"receiver",43.760925,-97.988167,"E 54th st","Vr2W",238.2
"1203",1203,2021-11-20,1,48474,"stationary_receiver",1390,"receiver",42.880131,-97.279514,"hwy 50","Vr2W",1.4
"1204",1204,2021-11-20,1,48476,"stationary_receiver",1394,"receiver",42.880131,-97.279514,"hwy 50","Vr2W",1.4
"1205",1205,2021-11-20,1,48484,"stationary_receiver",702,"receiver",42.880131,-97.279514,"hwy 50","Vr2W",1.4
"1206",1206,2021-11-20,4,48468,"stationary_receiver",512,"receiver",43.082163,-97.432553,"297th st","Vr2W",79.3
"1207",1207,2021-11-20,15,48457,"stationary_receiver",834,"receiver",43.724949,-97.964255,"old mill rd",NA,232
"1208",1208,2021-11-20,15,48458,"stationary_receiver",976,"receiver",43.724949,-97.964255,"old mill rd",NA,232
"1209",1209,2021-11-20,15,48460,"stationary_receiver",971,"receiver",43.724949,-97.964255,"old mill rd",NA,232
"1210",1210,2021-11-20,15,48469,"stationary_receiver",988,"receiver",43.724949,-97.964255,"old mill rd",NA,232
"1211",1211,2021-11-20,15,48491,"stationary_receiver",569,"receiver",43.724949,-97.964255,"old mill rd",NA,232
"1212",1212,2021-11-20,15,48725,"stationary_receiver",1087,"receiver",43.724949,-97.964255,"old mill rd",NA,232
"1213",1213,2021-11-20,16,48456,"stationary_receiver",1819,"receiver",43.760925,-97.988167,"E 54th st","Vr2W",238.2
"1214",1214,2021-11-21,1,48474,"stationary_receiver",1339,"receiver",42.880131,-97.279514,"hwy 50","Vr2W",1.4
"1215",1215,2021-11-21,1,48476,"stationary_receiver",1401,"receiver",42.880131,-97.279514,"hwy 50","Vr2W",1.4
"1216",1216,2021-11-21,1,48484,"stationary_receiver",888,"receiver",42.880131,-97.279514,"hwy 50","Vr2W",1.4
"1217",1217,2021-11-21,4,48468,"stationary_receiver",437,"receiver",43.082163,-97.432553,"297th st","Vr2W",79.3
"1218",1218,2021-11-21,15,48457,"stationary_receiver",952,"receiver",43.724949,-97.964255,"old mill rd",NA,232
"1219",1219,2021-11-21,15,48458,"stationary_receiver",933,"receiver",43.724949,-97.964255,"old mill rd",NA,232
"1220",1220,2021-11-21,15,48460,"stationary_receiver",936,"receiver",43.724949,-97.964255,"old mill rd",NA,232
"1221",1221,2021-11-21,15,48469,"stationary_receiver",877,"receiver",43.724949,-97.964255,"old mill rd",NA,232
"1222",1222,2021-11-21,15,48491,"stationary_receiver",701,"receiver",43.724949,-97.964255,"old mill rd",NA,232
"1223",1223,2021-11-21,15,48725,"stationary_receiver",1088,"receiver",43.724949,-97.964255,"old mill rd",NA,232
"1224",1224,2021-11-21,16,48456,"stationary_receiver",1770,"receiver",43.760925,-97.988167,"E 54th st","Vr2W",238.2
"1225",1225,2021-11-22,1,48474,"stationary_receiver",1325,"receiver",42.880131,-97.279514,"hwy 50","Vr2W",1.4
"1226",1226,2021-11-22,1,48476,"stationary_receiver",1413,"receiver",42.880131,-97.279514,"hwy 50","Vr2W",1.4
"1227",1227,2021-11-22,1,48484,"stationary_receiver",542,"receiver",42.880131,-97.279514,"hwy 50","Vr2W",1.4
"1228",1228,2021-11-22,4,48468,"stationary_receiver",644,"receiver",43.082163,-97.432553,"297th st","Vr2W",79.3
"1229",1229,2021-11-22,15,48453,"stationary_receiver",130,"receiver",43.724949,-97.964255,"old mill rd",NA,232
"1230",1230,2021-11-22,15,48457,"stationary_receiver",622,"receiver",43.724949,-97.964255,"old mill rd",NA,232
"1231",1231,2021-11-22,15,48458,"stationary_receiver",708,"receiver",43.724949,-97.964255,"old mill rd",NA,232
"1232",1232,2021-11-22,15,48460,"stationary_receiver",589,"receiver",43.724949,-97.964255,"old mill rd",NA,232
"1233",1233,2021-11-22,15,48469,"stationary_receiver",639,"receiver",43.724949,-97.964255,"old mill rd",NA,232
"1234",1234,2021-11-22,15,48491,"stationary_receiver",880,"receiver",43.724949,-97.964255,"old mill rd",NA,232
"1235",1235,2021-11-22,15,48725,"stationary_receiver",1211,"receiver",43.724949,-97.964255,"old mill rd",NA,232
"1236",1236,2021-11-22,16,48456,"stationary_receiver",1765,"receiver",43.760925,-97.988167,"E 54th st","Vr2W",238.2
"1237",1237,2021-11-22,16,48727,"stationary_receiver",65,"receiver",43.760925,-97.988167,"E 54th st","Vr2W",238.2
"1238",1238,2021-11-23,1,48474,"stationary_receiver",1150,"receiver",42.880131,-97.279514,"hwy 50","Vr2W",1.4
"1239",1239,2021-11-23,1,48476,"stationary_receiver",1455,"receiver",42.880131,-97.279514,"hwy 50","Vr2W",1.4
"1240",1240,2021-11-23,1,48484,"stationary_receiver",735,"receiver",42.880131,-97.279514,"hwy 50","Vr2W",1.4
"1241",1241,2021-11-23,4,48468,"stationary_receiver",1692,"receiver",43.082163,-97.432553,"297th st","Vr2W",79.3
"1242",1242,2021-11-23,15,48453,"stationary_receiver",495,"receiver",43.724949,-97.964255,"old mill rd",NA,232
"1243",1243,2021-11-23,15,48458,"stationary_receiver",1009,"receiver",43.724949,-97.964255,"old mill rd",NA,232
"1244",1244,2021-11-23,15,48460,"stationary_receiver",1133,"receiver",43.724949,-97.964255,"old mill rd",NA,232
"1245",1245,2021-11-23,15,48469,"stationary_receiver",513,"receiver",43.724949,-97.964255,"old mill rd",NA,232
"1246",1246,2021-11-23,15,48491,"stationary_receiver",733,"receiver",43.724949,-97.964255,"old mill rd",NA,232
"1247",1247,2021-11-23,15,48725,"stationary_receiver",1263,"receiver",43.724949,-97.964255,"old mill rd",NA,232
"1248",1248,2021-11-23,16,48456,"stationary_receiver",964,"receiver",43.760925,-97.988167,"E 54th st","Vr2W",238.2
"1249",1249,2021-11-23,16,48727,"stationary_receiver",968,"receiver",43.760925,-97.988167,"E 54th st","Vr2W",238.2
"1250",1250,2021-11-24,1,48474,"stationary_receiver",1289,"receiver",42.880131,-97.279514,"hwy 50","Vr2W",1.4
