"","transmitter_id","date","total_movement","day_interval","interval","date_prev","daily_movement","change_flow_24","change_flow_48","Flow","flow_s","change_flow_24_s","change_flow_48_s","week"
"1249",48462,2022-08-31,0,86400,1,2022-08-30,0,-30,-50,1840,0.726638540403087,-0.80428548982892,-0.747130278727255,35
"1250",48462,2022-09-01,0,86400,1,2022-08-31,0,-20,-50,1820,0.70982683455944,-0.583035107814519,-0.747130278727255,35
"1251",48462,2022-09-02,0,86400,1,2022-09-01,0,-20,-40,1800,0.693015128715793,-0.583035107814519,-0.627702717763331,35
"1252",48462,2022-09-03,0,86400,1,2022-09-02,0,-20,-40,1780,0.676203422872146,-0.583035107814519,-0.627702717763331,35
"1253",48462,2022-09-04,0,86400,1,2022-09-03,0,-10,-30,1770,0.667797569950322,-0.361784725800118,-0.508275156799407,36
"1254",48462,2022-09-05,0,86400,1,2022-09-04,0,-30,-40,1740,0.642580011184851,-0.80428548982892,-0.627702717763331,36
"1255",48462,2022-09-06,0,86400,1,2022-09-05,0,-30,-60,1710,0.61736245241938,-0.80428548982892,-0.866557839691179,36
"1256",48462,2022-09-07,0,86400,1,2022-09-06,0,-20,-50,1690,0.600550746575733,-0.583035107814519,-0.747130278727255,36
"1257",48462,2022-09-08,0,86400,1,2022-09-07,0,0,-20,1690,0.600550746575733,-0.140534343785718,-0.388847595835483,36
"1258",48462,2022-09-09,0,86400,1,2022-09-08,0,10,10,1700,0.608956599497556,0.0807160382286833,-0.0305649129437112,36
"1259",48462,2022-09-10,0,86400,1,2022-09-09,0,-30,-20,1670,0.583739040732085,-0.80428548982892,-0.388847595835483,36
"1260",48462,2022-09-11,0,86400,1,2022-09-10,0,-10,-40,1660,0.575333187810262,-0.361784725800118,-0.627702717763331,37
"1261",48462,2022-09-12,0,86400,1,2022-09-11,0,-20,-30,1640,0.558521481966615,-0.583035107814519,-0.508275156799407,37
"1262",48462,2022-09-13,0,86400,1,2022-09-12,0,-10,-30,1630,0.550115629044791,-0.361784725800118,-0.508275156799407,37
"1263",48462,2022-09-14,0,86400,1,2022-09-13,0,-20,-30,1610,0.533303923201144,-0.583035107814519,-0.508275156799407,37
"1264",48462,2022-09-15,0,86400,1,2022-09-14,0,-20,-40,1590,0.516492217357496,-0.583035107814519,-0.627702717763331,37
"1265",48462,2022-09-16,0,86400,1,2022-09-15,0,-20,-40,1570,0.499680511513849,-0.583035107814519,-0.627702717763331,37
"1266",48462,2022-09-17,0,86400,1,2022-09-16,0,30,10,1600,0.52489807027932,0.523216802257485,-0.0305649129437112,37
"1267",48462,2022-09-18,0,86400,1,2022-09-17,0,-20,10,1580,0.508086364435673,-0.583035107814519,-0.0305649129437112,38
"1268",48462,2022-09-19,0,86400,1,2022-09-18,0,-30,-50,1550,0.482868805670202,-0.80428548982892,-0.747130278727255,38
"1269",48462,2022-09-20,0,86400,1,2022-09-19,0,-10,-40,1540,0.474462952748378,-0.361784725800118,-0.627702717763331,38
"1270",48462,2022-09-21,0,86400,1,2022-09-20,0,-20,-30,1520,0.457651246904731,-0.583035107814519,-0.508275156799407,38
"1271",48462,2022-09-22,0,86400,1,2022-09-21,0,-20,-40,1500,0.440839541061084,-0.583035107814519,-0.627702717763331,38
"1272",48462,2022-09-23,0,86400,1,2022-09-22,0,-20,-40,1480,0.424027835217436,-0.583035107814519,-0.627702717763331,38
"1273",48462,2022-09-24,0,86400,1,2022-09-23,0,-40,-60,1440,0.390404423530142,-1.02553587184332,-0.866557839691179,38
"1274",48462,2022-09-25,0,86400,1,2022-09-24,0,-40,-80,1400,0.356781011842847,-1.02553587184332,-1.10541296161903,39
"1275",48462,2022-09-26,0,86400,1,2022-09-25,0,-20,-60,1380,0.3399693059992,-0.583035107814519,-0.866557839691179,39
"1276",48462,2022-09-27,0,86400,1,2022-09-26,0,-30,-50,1350,0.314751747233729,-0.80428548982892,-0.747130278727255,39
"1277",48462,2022-09-28,0,86400,1,2022-09-27,0,-30,-60,1320,0.289534188468258,-0.80428548982892,-0.866557839691179,39
"1278",48462,2022-09-29,0,86400,1,2022-09-28,0,-10,-40,1310,0.281128335546435,-0.361784725800118,-0.627702717763331,39
"1279",48462,2022-09-30,0,86400,1,2022-09-29,0,-40,-50,1270,0.24750492385914,-1.02553587184332,-0.747130278727255,39
"1280",48462,2022-10-01,0,86400,1,2022-09-30,0,-50,-90,1220,0.205475659250022,-1.24678625385772,-1.22484052258295,39
"1281",48462,2022-10-02,0,86400,1,2022-10-01,0,-30,-80,1190,0.180258100484551,-0.80428548982892,-1.10541296161903,40
"1282",48462,2022-10-03,0,86400,1,2022-10-02,0,-40,-70,1150,0.146634688797257,-1.02553587184332,-0.985985400655103,40
"1283",48462,2022-10-04,0,86400,1,2022-10-03,0,-20,-60,1130,0.129822982953609,-0.583035107814519,-0.866557839691179,40
"1284",48462,2022-10-05,0,86400,1,2022-10-04,0,10,-10,1140,0.138228835875433,0.0807160382286833,-0.269420034871559,40
"1285",48462,2022-10-06,0,86400,1,2022-10-05,0,-10,0,1130,0.129822982953609,-0.361784725800118,-0.149992473907635,40
"1286",48462,2022-10-07,0,86400,1,2022-10-06,0,-30,-40,1100,0.104605424188138,-0.80428548982892,-0.627702717763331,40
"1287",48462,2022-10-08,87,86400,1,2022-10-07,87,-40,-70,1060,0.0709820125008439,-1.02553587184332,-0.985985400655103,40
"1288",48462,2022-10-09,38,86400,1,2022-10-08,38,-40,-80,1020,0.0373586008135493,-1.02553587184332,-1.10541296161903,41
"1289",48463,2021-06-08,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1290",48463,2021-06-12,11,345600,4,2021-06-08,2,5,19,175,-0.672935971080548,-0.0299091527785171,0.0769198919238203,23
"1291",48463,2021-06-13,6,86400,1,2021-06-12,6,-3,22,189,-0.661167776989995,-0.206909458390038,0.112748160212998,24
"1292",48463,2021-06-14,6,86400,1,2021-06-13,6,-16,-19,173,-0.674617141664912,-0.494534955008759,-0.376904839739091,24
"1293",48464,2021-06-09,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1294",48464,2022-04-23,33,27475200,318,2021-06-09,0,-5,0,170,-0.67713889754146,-0.251159534792918,-0.149992473907635,23
"1295",48464,2022-04-24,0,86400,1,2022-04-23,0,18,67,941,-0.0290476372688574,0.257716343840204,0.650172184550655,17
"1296",48464,2022-05-09,9,1296000,15,2022-04-24,0,33,51,974,-0.00130832262683938,0.589591916861805,0.459088087008377,17
"1297",48464,2022-05-10,16,86400,1,2022-05-09,16,20,20,1410,0.365186864764671,0.301966420243084,0.0888626480202127,19
"1298",48464,2022-05-15,0,432000,5,2022-05-10,0,40,60,1450,0.398810276451966,0.744467184271886,0.566572891875909,19
"1299",48464,2022-05-18,0,259200,3,2022-05-15,0,50,110,1800,0.693015128715793,0.965717566286287,1.16371069669553,20
"1300",48464,2022-05-19,0,86400,1,2022-05-18,0,60,100,1940,0.810697069621324,1.18696794830069,1.0442831357316,20
"1301",48464,2022-05-20,0,86400,1,2022-05-19,0,60,120,2000,0.861132187152265,1.18696794830069,1.28313825765945,20
"1302",48464,2022-05-21,0,86400,1,2022-05-20,0,60,120,2060,0.911567304683207,1.18696794830069,1.28313825765945,20
"1303",48464,2022-05-22,0,86400,1,2022-05-21,0,60,120,2120,0.962002422214149,1.18696794830069,1.28313825765945,21
"1304",48464,2022-05-23,0,86400,1,2022-05-22,0,60,120,2180,1.01243753974509,1.18696794830069,1.28313825765945,21
"1305",48464,2022-05-24,0,86400,1,2022-05-23,0,50,110,2230,1.05446680435421,0.965717566286287,1.16371069669553,21
"1306",48464,2022-05-25,0,86400,1,2022-05-24,0,50,100,2280,1.09649606896333,0.965717566286287,1.0442831357316,21
"1307",48464,2022-05-26,0,86400,1,2022-05-25,0,50,100,2330,1.13852533357245,0.965717566286287,1.0442831357316,21
"1308",48464,2022-05-29,0,259200,3,2022-05-26,0,30,80,2360,1.16374289233792,0.523216802257485,0.805428013803757,21
"1309",48464,2022-05-30,0,86400,1,2022-05-29,0,50,70,2460,1.24780142155615,0.965717566286287,0.686000452839832,22
"1310",48464,2022-06-01,38,172800,2,2022-05-30,19,90,140,2550,1.32345409785257,1.85071909434389,1.5219933795873,22
"1311",48464,2022-06-02,14,86400,1,2022-06-01,14,80,150,2700,1.44954189167992,1.62946871232949,1.64142094055122,22
"1312",48464,2022-06-04,49,172800,2,2022-06-02,24,70,150,2770,1.50838286213269,1.40821833031509,1.64142094055122,22
"1313",48464,2022-06-07,49,259200,3,2022-06-04,16,80,150,2920,1.63447065596004,1.62946871232949,1.64142094055122,23
"1314",48464,2022-06-09,55,172800,2,2022-06-07,27,80,150,3130,1.81099356731834,1.62946871232949,1.64142094055122,23
"1315",48464,2022-06-10,12,86400,1,2022-06-09,12,120,230,3360,2.00432818452028,2.51447024038709,2.59684142826262,23
"1316",48464,2022-06-11,55,86400,1,2022-06-10,55,150,270,3510,2.13041597834763,3.1782213864303,3.07455167211831,23
"1317",48464,2022-06-12,29,86400,1,2022-06-11,29,150,300,3660,2.25650377217499,3.1782213864303,3.43283435501008,24
"1318",48464,2022-06-13,14,86400,1,2022-06-12,14,150,300,3810,2.38259156600234,3.1782213864303,3.43283435501008,24
"1319",48464,2022-06-14,14,86400,1,2022-06-13,14,110,260,3920,2.4750559481424,2.29321985837269,2.95512411115439,24
"1320",48464,2022-06-15,0,86400,1,2022-06-14,0,100,210,4020,2.55911447736064,2.07196947635829,2.35798630633477,24
"1321",48465,2021-06-09,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1322",48466,2021-06-08,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1323",48466,2021-06-09,1,86400,1,2021-06-08,1,5,19,175,-0.672935971080548,-0.0299091527785171,0.0769198919238203,23
"1324",48466,2021-06-11,0,172800,2,2021-06-09,0,-5,0,170,-0.67713889754146,-0.251159534792918,-0.149992473907635,23
"1325",48466,2021-07-17,0,3110400,36,2021-06-11,0,25,22,192,-0.658646021113447,0.412591611250285,0.112748160212998,24
"1326",48466,2021-07-19,0,172800,2,2021-07-17,0,22,37,125,-0.714965235689666,0.346216496645964,0.291889501658883,29
"1327",48466,2021-09-18,0,5270400,61,2021-07-19,0,-12,-18,107,-0.730095770948948,-0.406034802202999,-0.364962083642698,29
"1328",48466,2021-09-24,0,518400,6,2021-09-18,0,0.5,2.59999999999999,82.6,-0.750606052078198,-0.129471824684997,-0.118941308057015,38
"1329",48466,2021-09-28,0,345600,4,2021-09-24,0,-2.3,-4.8,89.3,-0.744974130620576,-0.19142193164903,-0.207317703170319,39
"1330",48466,2021-10-01,0,259200,3,2021-09-28,0,-1.10000000000001,-5.10000000000001,81.3,-0.751698812958035,-0.164871885807302,-0.210900529999237,39
"1331",48466,2021-10-02,0,86400,1,2021-10-01,0,6.39999999999999,6.3,87.1,-0.746823418263377,0.00106590070349883,-0.0747531105003631,40
"1332",48466,2021-10-21,0,1641600,19,2021-10-02,0,4.7,11.1,91.8,-0.74287266739012,-0.0365466642389491,-0.0174278812376797,40
"1333",48466,2021-10-22,0,86400,1,2021-10-21,0,13,15,123,-0.716646406274031,0.147091152833004,0.0291488675382507,42
"1334",48466,2021-10-29,0,604800,7,2021-10-22,0,-6,7,117,-0.721689918027125,-0.273284572994358,-0.0663931812328884,43
"1335",48466,2021-10-30,0,86400,1,2021-10-29,0,8,48,188,-0.662008362282177,0.0364659618258032,0.4232598187192,44
"1336",48466,2021-11-16,0,1468800,17,2021-10-30,0,11,19,199,-0.652761924068171,0.102841076430123,0.0769198919238203,44
"1337",48466,2021-11-18,0,172800,2,2021-11-16,0,22,42,426,-0.461949062742774,0.346216496645964,0.351603282140845,46
"1338",48466,2022-04-02,0,11664000,135,2021-11-18,0,-3,31,457,-0.435890918685121,-0.206909458390038,0.220232965080529,46
"1339",48466,2022-04-03,0,86400,1,2022-04-02,0,116,174,341,-0.533398812578275,2.42597008758133,1.92804708686464,14
"1340",48466,2022-04-04,0,86400,1,2022-04-03,0,169,285,510,-0.391339898199456,3.59859711225766,3.2536930135642,14
"1341",48466,2022-04-05,0,86400,1,2022-04-04,0,162,331,672,-0.255165080865913,3.44372184484758,3.80305979399825,14
"1342",48466,2022-04-06,0,86400,1,2022-04-05,0,17,179,689,-0.240875130898813,0.235591305638764,1.9877608673466,14
"1343",48466,2022-04-07,0,86400,1,2022-04-06,0,39,56,728,-0.208092304503701,0.722342146070446,0.518801867490339,14
"1344",48466,2022-04-08,0,86400,1,2022-04-07,0,68,107,796,-0.1509325046353,1.36396825391221,1.12788242840635,14
"1345",48466,2022-04-09,0,86400,1,2022-04-08,0,52,120,848,-0.107222069441817,1.00996764268917,1.28313825765945,14
"1346",48466,2022-04-10,0,86400,1,2022-04-09,0,-47,5,801,-0.146729578174388,-1.1804111392534,-0.0902786934256732,15
"1347",48466,2022-04-11,0,86400,1,2022-04-10,0,-3,-50,798,-0.149251334050935,-0.206909458390038,-0.747130278727255,15
"1348",48466,2022-04-12,0,86400,1,2022-04-11,0,13,10,811,-0.138323725252565,0.147091152833004,-0.0305649129437112,15
"1349",48466,2022-04-13,0,86400,1,2022-04-12,0,-47,-34,764,-0.177831233985136,-1.1804111392534,-0.556046181184977,15
"1350",48466,2022-04-14,0,86400,1,2022-04-13,0,-53,-100,711,-0.222382254470801,-1.31316136846204,-1.34426808354687,15
"1351",48466,2022-04-15,0,86400,1,2022-04-14,0,33,-20,744,-0.194642939828783,0.589591916861805,-0.388847595835483,15
"1352",48466,2022-04-16,0,86400,1,2022-04-15,0,36,69,780,-0.164381869310218,0.655967031466126,0.67405769674344,15
"1353",48466,2022-04-17,0,86400,1,2022-04-16,0,14,50,794,-0.152613675219665,0.169216191034444,0.447145330911985,16
"1354",48466,2022-04-18,0,86400,1,2022-04-17,0,24,38,818,-0.132439628207288,0.390466573048845,0.303832257755276,16
"1355",48466,2022-04-19,0,86400,1,2022-04-18,0,35,59,853,-0.103019142980905,0.633841993264685,0.554630135779516,16
"1356",48466,2022-04-20,0,86400,1,2022-04-19,0,10,45,863,-0.0946132900590817,0.0807160382286833,0.387431550430023,16
"1357",48466,2022-04-21,0,86400,1,2022-04-20,0,-21,-11,842,-0.112265581194911,-0.605160146015959,-0.281362790967952,16
"1358",48466,2022-04-22,0,86400,1,2022-04-21,0,32,11,874,-0.0853668518450757,0.567466878660365,-0.0186221568473188,16
"1359",48466,2022-04-23,0,86400,1,2022-04-22,0,49,81,923,-0.0441781725281399,0.943592528084847,0.817370769900149,16
"1360",48466,2022-04-24,0,86400,1,2022-04-23,0,18,67,941,-0.0290476372688574,0.257716343840204,0.650172184550655,17
"1361",48466,2022-04-27,39,259200,3,2022-04-24,13,33,51,974,-0.00130832262683938,0.589591916861805,0.459088087008377,17
"1362",48466,2022-04-29,18,172800,2,2022-04-27,9,20,50,1110,0.113011277109962,0.301966420243084,0.447145330911985,17
"1363",48466,2022-05-30,6,2678400,31,2022-04-29,0,70,140,1250,0.230693218015493,1.40821833031509,1.5219933795873,17
"1364",48466,2022-06-01,24,172800,2,2022-05-30,12,90,140,2550,1.32345409785257,1.85071909434389,1.5219933795873,22
"1365",48466,2022-06-02,66,86400,1,2022-06-01,66,80,150,2700,1.44954189167992,1.62946871232949,1.64142094055122,22
"1366",48466,2022-06-03,37,86400,1,2022-06-02,37,70,150,2770,1.50838286213269,1.40821833031509,1.64142094055122,22
"1367",48466,2022-06-05,55,172800,2,2022-06-03,27,70,140,2840,1.56722383258545,1.40821833031509,1.5219933795873,22
"1368",48466,2022-06-07,0,172800,2,2022-06-05,0,60,140,2980,1.68490577349098,1.18696794830069,1.5219933795873,23
"1369",48466,2022-06-10,0,259200,3,2022-06-07,0,80,150,3130,1.81099356731834,1.62946871232949,1.64142094055122,23
"1370",48466,2022-06-11,14,86400,1,2022-06-10,14,150,270,3510,2.13041597834763,3.1782213864303,3.07455167211831,23
"1371",48466,2022-06-12,0,86400,1,2022-06-11,0,150,300,3660,2.25650377217499,3.1782213864303,3.43283435501008,24
"1372",48466,2022-06-13,0,86400,1,2022-06-12,0,150,300,3810,2.38259156600234,3.1782213864303,3.43283435501008,24
"1373",48466,2022-06-14,0,86400,1,2022-06-13,0,110,260,3920,2.4750559481424,2.29321985837269,2.95512411115439,24
"1374",48466,2022-06-16,0,172800,2,2022-06-14,0,100,210,4020,2.55911447736064,2.07196947635829,2.35798630633477,24
"1375",48466,2022-06-17,0,86400,1,2022-06-16,0,100,280,4300,2.7944783591717,2.07196947635829,3.19397923308224,24
"1376",48466,2022-06-18,0,86400,1,2022-06-17,0,70,170,4370,2.85331932962447,1.40821833031509,1.88027606247907,24
"1377",48466,2022-06-19,82,86400,1,2022-06-18,82,40,110,4410,2.88694274131176,0.744467184271886,1.16371069669553,25
"1378",48466,2022-06-20,261,86400,1,2022-06-19,261,-20,20,4390,2.87013103546811,-0.583035107814519,0.0888626480202127,25
"1379",48466,2022-07-26,17,3110400,36,2022-06-20,0,-30,-50,4360,2.84491347670264,-0.80428548982892,-0.747130278727255,25
"1380",48466,2022-07-27,60,86400,1,2022-07-26,60,50,100,3380,2.02113989036393,0.965717566286287,1.0442831357316,30
"1381",48466,2022-07-28,77,86400,1,2022-07-27,77,40,90,3420,2.05476330205122,0.744467184271886,0.92485557476768,30
"1382",48466,2022-07-29,28,86400,1,2022-07-28,28,10,50,3430,2.06316915497304,0.0807160382286833,0.447145330911985,30
"1383",48466,2022-07-30,26,86400,1,2022-07-29,26,-20,-10,3410,2.0463574491294,-0.583035107814519,-0.269420034871559,30
"1384",48466,2022-07-31,14,86400,1,2022-07-30,14,-40,-60,3370,2.0127340374421,-1.02553587184332,-0.866557839691179,31
"1385",48466,2022-08-01,55,86400,1,2022-07-31,55,-90,-130,3280,1.93708136114569,-2.13178778191533,-1.70255076643865,31
"1386",48466,2022-08-02,19,86400,1,2022-08-01,19,-80,-170,3200,1.8698345377711,-1.91053739990092,-2.18026101029434,31
"1387",48466,2022-08-03,6,86400,1,2022-08-02,6,-110,-190,3090,1.77737015563104,-2.57428854594413,-2.41911613222219,31
"1388",48466,2022-08-04,0,86400,1,2022-08-03,0,-110,-220,2980,1.68490577349098,-2.57428854594413,-2.77739881511396,31
"1389",48466,2022-08-05,0,86400,1,2022-08-04,0,-100,-210,2880,1.60084724427275,-2.35303816392973,-2.65797125415004,31
"1390",48466,2022-08-06,0,86400,1,2022-08-05,0,-110,-210,2770,1.50838286213269,-2.57428854594413,-2.65797125415004,31
"1391",48466,2022-08-09,0,259200,3,2022-08-06,0,-100,-210,2670,1.42432433291445,-2.35303816392973,-2.65797125415004,32
"1392",48466,2022-08-10,0,86400,1,2022-08-09,0,-40,-80,2540,1.31504824493074,-1.02553587184332,-1.10541296161903,32
"1393",48466,2022-08-11,0,86400,1,2022-08-10,0,-50,-90,2490,1.27301898032162,-1.24678625385772,-1.22484052258295,32
"1394",48466,2022-08-12,0,86400,1,2022-08-11,0,-70,-120,2420,1.21417800986886,-1.68928701788652,-1.58312320547472,32
"1395",48466,2022-08-13,0,86400,1,2022-08-12,0,-70,-140,2350,1.15533703941609,-1.68928701788652,-1.82197832740257,32
"1396",48466,2022-08-16,0,259200,3,2022-08-13,0,-70,-140,2280,1.09649606896333,-1.68928701788652,-1.82197832740257,33
"1397",48466,2022-08-26,0,864000,10,2022-08-16,0,-20,-30,2200,1.02924924558874,-0.583035107814519,-0.508275156799407,33
"1398",48467,2021-06-09,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1399",48468,2021-06-09,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1400",48468,2021-07-07,33,2419200,28,2021-06-09,1,-5,0,170,-0.67713889754146,-0.251159534792918,-0.149992473907635,23
"1401",48468,2021-07-08,0,86400,1,2021-07-07,0,-15.3,45.8,99.7,-0.73623204358188,-0.479047428267751,0.396985755307137,27
"1402",48468,2021-07-09,0,86400,1,2021-07-08,0,-25.1,-40.4,74.6,-0.757330734415657,-0.695872802641864,-0.632479820201888,27
"1403",48468,2021-07-10,0,86400,1,2021-07-09,0,-7.09999999999999,-32.2,67.5,-0.763298889990152,-0.297622115015942,-0.53454922021147,28
"1404",48468,2021-07-11,0,86400,1,2021-07-10,0,0.599999999999994,-6.5,68.1,-0.762794538814842,-0.127259320864854,-0.227620388534186,28
"1405",48468,2021-07-12,0,86400,1,2021-07-11,0,16.3,16.9,84.4,-0.74909299855227,0.220103778897756,0.0518401041213964,28
"1406",48468,2021-07-13,0,86400,1,2021-07-12,0,-5.80000000000001,10.5,78.6,-0.753968393246928,-0.26885956535407,-0.024593534895515,28
"1407",48468,2021-07-14,0,86400,1,2021-07-13,0,-7.09999999999999,-12.9,71.5,-0.759936548821422,-0.297622115015942,-0.304054027551097,28
"1408",48468,2021-07-15,0,86400,1,2021-07-14,0,6.40000000000001,-0.699999999999989,77.9,-0.754556802951455,0.00106590070349915,-0.15835240317511,28
"1409",48468,2021-07-16,0,86400,1,2021-07-15,0,10.1,16.5,88,-0.746066891500413,0.0829285420488272,0.0470630016828393,28
"1410",48468,2021-07-17,0,86400,1,2021-07-16,0,15,25.1,103,-0.733458112117678,0.191341229235884,0.149770704111814,29
"1411",48468,2021-07-18,0,86400,1,2021-07-17,0,22,37,125,-0.714965235689666,0.346216496645964,0.291889501658883,29
"1412",48468,2021-07-19,0,86400,1,2021-07-18,0,-6,16,119,-0.72000874744276,-0.273284572994358,0.0410916236346431,29
"1413",48468,2021-07-20,0,86400,1,2021-07-19,0,-12,-18,107,-0.730095770948948,-0.406034802202999,-0.364962083642698,29
"1414",48468,2021-07-21,0,86400,1,2021-07-20,0,-8.5,-20.5,98.5,-0.737240745932499,-0.328597168497958,-0.394818973883679,29
"1415",48468,2021-07-22,0,86400,1,2021-07-21,0,-7.59999999999999,-16.1,90.9,-0.743629194153084,-0.308684634116662,-0.342270847059553,29
"1416",48468,2021-07-23,0,86400,1,2021-07-22,0,-6.90000000000001,-14.5,84,-0.749429232669143,-0.293197107375654,-0.323162437305325,29
"1417",48468,2021-07-24,0,86400,1,2021-07-23,0,-6.2,-13.1,77.8,-0.754640861480673,-0.277709580634646,-0.306442578770376,30
"1418",48468,2021-07-25,0,86400,1,2021-07-24,0,-2.59999999999999,-8.8,75.2,-0.756826383240348,-0.198059443109462,-0.255088727555888,30
"1419",48468,2021-07-26,0,86400,1,2021-07-25,0,-4.7,-7.3,70.5,-0.760777134113605,-0.244522023332486,-0.2371745934113,30
"1420",48468,2021-07-27,0,86400,1,2021-07-26,0,-5.5,-10.2,65,-0.765400353220608,-0.262222053893638,-0.271808586090838,30
"1421",48468,2021-07-28,0,86400,1,2021-07-27,0,-5.7,-11.2,59.3,-0.770191689386047,-0.266647061533926,-0.28375134218723,30
"1422",48468,2021-07-29,0,86400,1,2021-07-28,0,-2.4,-8.1,56.9,-0.772209094087285,-0.193634435469174,-0.246728798288414,30
"1423",48468,2021-07-30,0,86400,1,2021-07-29,0,-1.1,-3.5,55.8,-0.773133737908685,-0.164871885807302,-0.191792120245009,30
"1424",48468,2021-07-31,0,86400,1,2021-07-30,0,-0.799999999999997,-1.9,55,-0.773806206142431,-0.15823437434687,-0.172683710490781,31
